id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute,profit_net,mois,indicateur_retour,indicateur_annulation,nombre_commandes_par_client,valeur_vie_client
CMD105438,2025-11-26,C0177,Kinshasa,Maison,Produit_Maison_17,146.53,1,0.01,4.67,Mobile Money,Email,0.64,Livrée,145.0647,50.77264499999999,45.46264499999999,2025-11,0,0,14,2167.9445
CMD105439,2025-10-24,C0043,Lomé,Beauté,Produit_Beauté_44,17.31,1,0.04,7.93,Paiement à la livraison,Email,1.88,Livrée,16.6176,9.13968,-0.6703199999999994,2025-10,0,0,13,3864.3194
CMD105441,2025-12-29,C0075,Kinshasa,Électronique,Produit_Électronique_42,386.7,3,0.06,3.25,Paiement à la livraison,Email,1.88,Livrée,1090.494,163.5741,158.4441,2025-12,0,0,17,6334.0962
CMD105442,2025-10-27,C0213,Lomé,Mode,Produit_Mode_36,30.01,2,0.29,7.38,Virement,Instagram Ads,7.16,Livrée,42.6142,19.176389999999998,4.636389999999999,2025-10,0,0,19,4882.9479
CMD105443,2025-09-13,C0328,Lomé,Électronique,Produit_Électronique_1,347.91,2,0.01,2.03,Carte,Google Ads,7.69,Livrée,688.8618,103.32927,93.60927,2025-09,0,0,19,5097.5569
CMD105444,2025-11-17,C0203,Kinshasa,Mode,Produit_Mode_48,55.44,2,0.12,7.7,Carte,Instagram Ads,14.32,Livrée,97.5744,43.90848,21.888479999999994,2025-11,0,0,22,3768.5659
CMD105445,2025-11-08,C1183,Kinshasa,Maison,Produit_Maison_41,74.34,1,0.1,2.21,Virement,Instagram Ads,8.98,Livrée,66.906,23.4171,12.2271,2025-11,0,0,3,513.15
CMD105446,2025-11-21,C0238,Cotonou,Mode,Produit_Mode_8,69.44,1,0.17,4.36,Mobile Money,Influenceur,18.17,Livrée,57.6352,25.93584,3.4058399999999978,2025-11,0,0,13,3479.7013999999995
CMD105447,2025-07-11,C1398,Dakar,Électronique,Produit_Électronique_6,387.52,1,0.03,8.74,Mobile Money,Google Ads,3.88,Livrée,375.89439999999996,56.384159999999994,43.76415999999999,2025-07,0,0,5,2364.2424
CMD105448,2025-08-13,C0470,Brazzaville,Beauté,Produit_Beauté_49,42.44,2,0.06,2.71,Virement,Email,1.23,Livrée,79.78719999999998,43.88296,39.94296,2025-08,0,0,3,117.70679999999999
CMD105450,2025-07-02,C0229,Cotonou,Maison,Produit_Maison_9,117.82,1,0.03,3.29,Virement,Influenceur,14.66,Livrée,114.2854,39.99988999999999,22.049889999999994,2025-07,0,0,15,4686.9878
CMD105451,2025-11-17,C0344,Kinshasa,Maison,Produit_Maison_32,106.56,2,0.05,2.03,Mobile Money,Influenceur,18.41,Livrée,202.464,70.8624,50.422399999999996,2025-11,0,0,25,4475.6998
CMD105452,2025-12-04,C1560,Abidjan,Maison,Produit_Maison_21,109.06,3,0.09,4.21,Paiement à la livraison,Google Ads,4.41,Livrée,297.73380000000003,104.20683000000001,95.58683000000002,2025-12,0,0,5,2062.581
CMD105453,2025-07-17,C0374,Lomé,Électronique,Produit_Électronique_22,240.94,3,0.08,7.21,Virement,Instagram Ads,5.06,Livrée,664.9943999999999,99.74915999999999,87.47916,2025-07,0,0,11,1610.7912999999999
CMD105454,2025-07-24,C0039,Brazzaville,Électronique,Produit_Maison_6,96.86,1,0.01,6.01,Virement,Email,0.86,Retournée,95.8914,14.38371,7.5137100000000006,2025-07,1,0,18,4204.148649999999
CMD105455,2025-07-09,C0316,Libreville,Beauté,Produit_Beauté_46,27.01,3,0.03,7.86,Virement,Google Ads,3.36,Livrée,78.59909999999999,43.229504999999996,32.009505,2025-07,0,0,15,1964.0293000000001
CMD105456,2025-08-02,C0088,Lomé,Électronique,Produit_Électronique_1,410.84,2,0.06,7.94,Carte,Influenceur,18.33,Livrée,772.3791999999999,115.85687999999998,89.58687999999998,2025-08,0,0,13,4248.465
CMD105457,2025-08-23,C0231,Dakar,Électronique,Produit_Électronique_21,649.28,2,0.06,9.47,Mobile Money,Google Ads,7.87,Retournée,1220.6463999999999,183.09695999999997,165.75695999999996,2025-08,1,0,17,5779.3746
CMD105458,2025-07-10,C0334,Dakar,Beauté,Produit_Beauté_46,29.18,1,0.09,3.68,Carte,Instagram Ads,12.8,Livrée,26.5538,14.60459,-1.8754100000000005,2025-07,0,0,19,3906.0717
CMD105459,2025-08-18,C1398,Kinshasa,Mode,Produit_Mode_13,53.44,3,0.05,8.53,Virement,Google Ads,3.08,Livrée,152.30399999999997,68.53679999999999,56.926799999999986,2025-08,0,0,5,2364.2424
CMD105460,2025-10-25,C0104,Kinshasa,Beauté,Produit_Beauté_50,28.91,3,0.11,9.21,Paiement à la livraison,Instagram Ads,8.13,Livrée,77.1897,42.45433500000001,25.114335000000004,2025-10,0,0,15,1272.59145
CMD105461,2025-11-24,C0286,Dakar,Mode,Produit_Mode_27,46.78,2,0.1,8.19,Carte,Email,1.18,Retournée,84.20400000000001,37.8918,28.521800000000006,2025-11,1,0,13,2252.9563
CMD105462,2025-12-29,C0063,Kinshasa,Électronique,Produit_Électronique_40,421.42,2,0.05,5.21,Paiement à la livraison,Instagram Ads,5.47,Livrée,800.698,120.1047,109.4247,2025-12,0,0,10,3467.4126999999994
CMD105463,2025-10-07,C0965,Kinshasa,Mode,Produit_Mode_1,36.0,2,0.24,6.37,Virement,Instagram Ads,12.06,Livrée,54.72,24.624,6.193999999999997,2025-10,0,0,3,233.8942
CMD105464,2025-09-02,C0000,Douala,Beauté,Produit_Beauté_5,27.77,3,0.05,2.04,Virement,Email,1.64,Livrée,79.1445,43.529475,39.849475,2025-09,0,0,18,4939.4433
CMD105465,2025-07-05,C0223,Brazzaville,Mode,Produit_Mode_1,30.22,3,0.24,9.82,Paiement à la livraison,Email,1.56,Livrée,68.9016,31.00572,19.62572,2025-07,0,0,15,2534.2596000000003
CMD105466,2025-07-08,C0588,Abidjan,Électronique,Produit_Électronique_36,466.96,2,0.07,9.39,Virement,Instagram Ads,12.04,Livrée,868.5455999999999,130.28184,108.85183999999998,2025-07,0,0,2,895.2108999999999
CMD105467,2025-07-08,C0373,Cotonou,Maison,Produit_Maison_27,111.405,2,0.09,7.36,Paiement à la livraison,Email,0.53,Livrée,202.7571,70.964985,63.074985,2025-07,0,0,21,4220.784500000001
CMD105468,2025-09-15,C0211,Kinshasa,Mode,Produit_Mode_34,51.27,1,0.21,8.7,Mobile Money,Google Ads,7.12,Livrée,40.5033,18.226485,2.406485000000001,2025-09,0,0,13,5051.7473
CMD105469,2025-07-01,C0151,Dakar,Mode,Produit_Mode_1,38.86,3,0.22,8.83,Virement,Google Ads,4.55,Livrée,90.9324,40.91958,27.539580000000004,2025-07,0,0,17,3920.9179
CMD105470,2025-09-20,C1339,Lomé,Beauté,Produit_Beauté_40,25.24,2,0.05,4.27,Paiement à la livraison,Google Ads,4.03,Livrée,47.955999999999996,26.375799999999998,18.075799999999997,2025-09,0,0,2,182.8939
CMD105471,2025-11-24,C0851,Douala,Maison,Produit_Maison_8,154.9,2,0.1,9.18,Mobile Money,Email,1.04,Annulée,0.0,0.0,-10.219999999999999,2025-11,0,1,4,151.8642
CMD105472,2025-09-23,C1450,Douala,Électronique,Produit_Électronique_45,326.28,1,0.1,5.92,Mobile Money,Instagram Ads,13.06,Livrée,293.652,44.047799999999995,25.06779999999999,2025-09,0,0,2,358.20939999999996
CMD105474,2025-11-18,C0233,Abidjan,Mode,Produit_Mode_16,50.76,1,0.3,6.55,Virement,Google Ads,6.41,Livrée,35.532,15.989399999999998,3.029399999999999,2025-11,0,0,12,2677.4373
CMD105475,2025-09-28,C1515,Douala,Mode,Produit_Mode_32,53.84,2,0.28,5.23,Virement,Instagram Ads,10.42,Annulée,0.0,0.0,-15.65,2025-09,0,1,1,0.0
CMD105476,2025-10-12,C0174,Dakar,Électronique,Produit_Électronique_39,328.85,3,0.01,5.37,Mobile Money,Email,0.97,Livrée,976.6845000000001,146.502675,140.162675,2025-10,0,0,20,5401.4287
CMD105477,2025-10-02,C0054,Dakar,Beauté,Produit_Beauté_50,31.42,3,0.06,8.69,Virement,Google Ads,4.13,Livrée,88.6044,48.732420000000005,35.912420000000004,2025-10,0,0,22,8080.5377
CMD105478,2025-08-10,C0654,Dakar,Mode,Produit_Mode_12,17.57,1,0.28,8.06,Paiement à la livraison,Influenceur,6.65,Livrée,12.6504,5.69268,-9.017320000000002,2025-08,0,0,3,85.47
CMD105479,2025-10-27,C0278,Kinshasa,Électronique,Produit_Électronique_26,326.27,1,0.06,4.33,Mobile Money,Instagram Ads,11.74,Livrée,306.69379999999995,46.00406999999999,29.93406999999999,2025-10,0,0,10,2990.5475
CMD105480,2025-07-11,C0227,Kinshasa,Beauté,Produit_Beauté_16,25.18,1,0.08,6.34,Carte,Google Ads,6.98,Livrée,23.1656,12.741080000000002,-0.5789199999999983,2025-07,0,0,18,3544.9715
CMD105481,2025-07-06,C0183,Abidjan,Électronique,Produit_Électronique_46,273.33,2,0.2,9.84,Carte,Instagram Ads,14.07,Livrée,437.328,65.5992,41.68919999999999,2025-07,0,0,16,3491.1967999999997
CMD105483,2025-08-15,C1828,Douala,Électronique,Produit_Électronique_45,276.13,2,0.18,8.85,Virement,Instagram Ads,6.78,Livrée,452.8532,67.92798,52.29798,2025-08,0,0,3,893.9952
CMD105484,2025-09-14,C0746,Lomé,Électronique,Produit_Électronique_3,478.53,1,0.0,4.87,Mobile Money,Google Ads,5.26,Livrée,478.53,71.7795,61.649499999999996,2025-09,0,0,2,742.1579999999999
CMD105485,2025-09-22,C0722,Kinshasa,Électronique,Produit_Maison_21,127.81,1,0.07,9.73,Paiement à la livraison,Influenceur,9.45,Livrée,118.8633,17.829494999999998,-1.3505050000000018,2025-09,0,0,2,509.5191
CMD105486,2025-10-22,C0310,Douala,Mode,Produit_Mode_29,36.12,3,0.25,9.51,Mobile Money,Instagram Ads,12.32,Livrée,81.26999999999998,36.57149999999999,14.741499999999995,2025-10,0,0,25,6182.3563
CMD105487,2025-11-29,C0457,Douala,Électronique,Produit_Électronique_49,536.33,2,0.04,3.21,Virement,Email,1.66,Annulée,0.0,0.0,-4.87,2025-11,0,1,2,148.3383
CMD105488,2025-09-23,C0073,Brazzaville,Électronique,Produit_Mode_21,65.47,3,0.15,2.68,Virement,Email,0.58,Livrée,166.9485,25.042275,21.782275000000002,2025-09,0,0,20,4683.5417
CMD105489,2025-12-22,C0199,Kinshasa,Mode,Produit_Mode_34,54.15,3,0.24,9.76,Virement,Email,1.08,Retournée,123.46199999999999,55.5579,44.7179,2025-12,1,0,12,3029.7178999999996
CMD105490,2025-11-24,C0019,Kinshasa,Maison,Produit_Maison_23,62.79,2,0.1,9.55,Carte,Email,1.98,Livrée,113.022,39.5577,28.027699999999996,2025-11,0,0,14,3119.9096
CMD105491,2025-12-16,C0343,Abidjan,Mode,Produit_Mode_13,58.64,1,0.16,7.35,Mobile Money,Instagram Ads,13.76,Livrée,49.2576,22.16592,1.0559200000000004,2025-12,0,0,15,4249.0031
CMD105492,2025-10-06,C1218,Brazzaville,Électronique,Produit_Électronique_1,312.82,2,0.08,4.93,Carte,Google Ads,7.29,Livrée,575.5888,86.33832,74.11832,2025-10,0,0,2,641.4656
CMD105494,2025-12-19,C0295,Douala,Maison,Produit_Maison_1,178.69,2,0.07,7.79,Mobile Money,Instagram Ads,7.56,Livrée,332.36339999999996,116.32718999999997,100.97718999999996,2025-12,0,0,10,2335.2592
CMD105495,2025-12-23,C1015,Abidjan,Beauté,Produit_Beauté_48,24.93,3,0.29,4.88,Carte,Instagram Ads,11.4,Livrée,53.10089999999999,29.205494999999996,12.925494999999996,2025-12,0,0,1,53.10089999999999
CMD105496,2025-07-30,C1496,Lomé,Maison,Produit_Maison_37,127.68,1,0.0,8.38,Paiement à la livraison,Influenceur,16.01,Livrée,127.68,44.688,20.298,2025-07,0,0,2,140.1902
CMD105497,2025-11-30,C0053,Douala,Maison,Produit_Maison_4,122.65,2,0.14,9.7,Paiement à la livraison,Instagram Ads,13.52,Livrée,210.958,73.83529999999999,50.61529999999999,2025-11,0,0,18,6617.6381
CMD105498,2025-08-26,C0346,Kinshasa,Électronique,Produit_Électronique_10,208.39,2,0.19,6.8,Virement,Instagram Ads,5.19,Livrée,337.5918,50.638769999999994,38.64877,2025-08,0,0,12,3085.6225
CMD105499,2025-11-09,C0329,Kinshasa,Maison,Produit_Maison_33,107.25,1,0.04,3.68,Paiement à la livraison,Influenceur,12.56,Livrée,102.96,36.035999999999994,19.795999999999992,2025-11,0,0,18,2744.1
CMD105503,2025-09-19,C0328,Kinshasa,Beauté,Produit_Beauté_18,34.53,3,0.01,3.39,Virement,Email,1.75,Livrée,102.5541,56.40475500000001,51.26475500000001,2025-09,0,0,19,5097.5569
CMD105506,2025-12-15,C0393,Cotonou,Électronique,Produit_Électronique_37,385.55,1,0.12,4.03,Virement,Instagram Ads,14.4,Livrée,339.284,50.892599999999995,32.462599999999995,2025-12,0,0,20,5779.0664
CMD105507,2025-07-28,C0063,Dakar,Électronique,Produit_Électronique_16,117.5,2,0.07,5.85,Virement,Instagram Ads,13.59,Livrée,218.54999999999998,32.7825,13.342499999999998,2025-07,0,0,10,3467.4126999999994
CMD105508,2025-09-26,C0263,Kinshasa,Mode,Produit_Mode_41,70.18,3,0.1,2.99,Virement,Email,1.9,Livrée,189.48600000000002,85.26870000000001,80.37870000000001,2025-09,0,0,14,1804.8742499999998
CMD105509,2025-12-11,C1162,Douala,Beauté,Produit_Beauté_24,27.97,2,0.03,4.75,Paiement à la livraison,Google Ads,3.48,Livrée,54.261799999999994,29.843989999999998,21.613989999999998,2025-12,0,0,2,620.9594000000001
CMD105510,2025-11-07,C0922,Brazzaville,Beauté,Produit_Beauté_44,13.09,1,0.19,7.22,Mobile Money,Instagram Ads,11.29,Livrée,10.6029,5.831595,-12.678404999999998,2025-11,0,0,1,10.6029
CMD105511,2025-11-05,C0340,Kinshasa,Maison,Produit_Maison_25,114.85,2,0.03,3.38,Carte,Email,0.61,Livrée,222.80899999999997,77.98314999999998,73.99314999999999,2025-11,0,0,20,4694.0243
CMD105512,2025-10-31,C0111,Abidjan,Beauté,Produit_Beauté_32,18.75,2,0.09,4.28,Carte,Email,0.85,Livrée,34.125,18.76875,13.63875,2025-10,0,0,12,4416.2336
CMD105513,2025-12-25,C0226,Kinshasa,Électronique,Produit_Électronique_44,241.07,2,0.02,7.3,Carte,Google Ads,5.55,Livrée,472.49719999999996,70.87458,58.02458,2025-12,0,0,13,2685.1963
CMD105514,2025-10-28,C0198,Kinshasa,Mode,Produit_Mode_21,56.74,1,0.19,6.03,Mobile Money,Google Ads,4.06,Livrée,45.9594,20.68173,10.591730000000002,2025-10,0,0,14,2585.2632
CMD105515,2025-12-16,C0320,Abidjan,Beauté,Produit_Beauté_25,31.0,3,0.05,7.95,Mobile Money,Instagram Ads,14.07,Retournée,88.35,48.5925,26.572499999999998,2025-12,1,0,25,6878.4648
CMD105516,2025-11-27,C0097,Dakar,Beauté,Produit_Beauté_19,14.18,2,0.0,7.12,Virement,Email,0.65,Livrée,28.36,15.598,7.828000000000001,2025-11,0,0,16,3939.10955
CMD105517,2025-07-04,C0096,Abidjan,Mode,Produit_Mode_9,45.1,1,0.1,3.86,Virement,Email,1.69,Livrée,40.59,18.265500000000003,12.715500000000004,2025-07,0,0,23,4581.6223
CMD105518,2025-11-19,C0392,Brazzaville,Maison,Produit_Maison_15,108.87,3,0.08,4.54,Mobile Money,Influenceur,14.85,Retournée,300.4812,105.16842,85.77842,2025-11,1,0,16,3871.2599
CMD105519,2025-07-23,C1970,Lomé,Mode,Produit_Mode_21,50.91,2,0.06,8.54,Paiement à la livraison,Instagram Ads,13.69,Livrée,95.71079999999999,43.06986,20.83986,2025-07,0,0,4,1509.9249000000002
CMD105520,2025-08-20,C0121,Kinshasa,Électronique,Produit_Électronique_8,410.26,2,0.09,2.45,Virement,Instagram Ads,10.77,Livrée,746.6732000000001,112.00098000000001,98.78098000000001,2025-08,0,0,16,4901.8297
CMD105521,2025-09-11,C0319,Kinshasa,Électronique,Produit_Électronique_13,314.29,3,0.15,6.37,Carte,Instagram Ads,5.03,Livrée,801.4395000000001,120.215925,108.815925,2025-09,0,0,13,6041.555
CMD105522,2025-08-05,C0503,Abidjan,Électronique,Produit_Électronique_5,233.77,1,0.07,7.21,Paiement à la livraison,Influenceur,11.44,Livrée,217.40609999999998,32.610915,13.960914999999998,2025-08,0,0,7,400.99319999999994
CMD105523,2025-09-13,C0313,Dakar,Électronique,Produit_Électronique_38,530.3,1,0.02,9.58,Carte,Google Ads,3.08,Livrée,519.694,77.9541,65.2941,2025-09,0,0,22,5876.8806
CMD105524,2025-09-01,C0642,Cotonou,Électronique,Produit_Électronique_3,554.13,2,0.02,6.18,Paiement à la livraison,Google Ads,4.6,Livrée,1086.0948,162.91422,152.13422,2025-09,0,0,4,3394.6719000000003
CMD105525,2025-08-08,C0210,Kinshasa,Mode,Produit_Mode_5,41.35,3,0.24,4.47,Virement,Influenceur,18.42,Livrée,94.278,42.4251,19.5351,2025-08,0,0,17,2313.7412
CMD105526,2025-08-19,C0158,Abidjan,Mode,Produit_Mode_37,33.87,1,0.12,5.77,Virement,Google Ads,3.68,Livrée,29.8056,13.412519999999999,3.962519999999999,2025-08,0,0,16,1830.8589
CMD105527,2025-09-09,C1636,Dakar,Mode,Produit_Mode_7,43.55,2,0.2,2.89,Mobile Money,Instagram Ads,9.87,Livrée,69.67999999999999,31.355999999999998,18.595999999999997,2025-09,0,0,3,1316.12
CMD105528,2025-11-19,C0339,Cotonou,Beauté,Produit_Beauté_31,26.134999999999998,1,0.0,7.65,Mobile Money,Google Ads,6.86,Livrée,26.134999999999998,14.37425,-0.1357500000000007,2025-11,0,0,17,3766.6256000000003
CMD105529,2025-12-21,C1609,Dakar,Électronique,Produit_Électronique_21,248.57,1,0.18,9.87,Paiement à la livraison,Instagram Ads,12.21,Retournée,203.8274,30.57411,8.49411,2025-12,1,0,3,398.1467
CMD105530,2025-07-08,C0207,Abidjan,Mode,Produit_Mode_11,59.92,3,0.21,6.17,Mobile Money,Instagram Ads,14.17,Livrée,142.0104,63.904680000000006,43.56468,2025-07,0,0,21,7820.0948
CMD105531,2025-08-08,C1108,Douala,Électronique,Produit_Électronique_24,575.62,3,0.07,2.08,Carte,Influenceur,16.26,Livrée,1605.9798,240.89697,222.55697,2025-08,0,0,5,3553.9242
CMD105532,2025-10-07,C0214,Cotonou,Électronique,Produit_Mode_16,61.22,1,0.1,7.57,Virement,Google Ads,6.25,Livrée,55.098,8.2647,-5.555300000000001,2025-10,0,0,20,7089.9391
CMD105533,2025-12-19,C0131,Kinshasa,Beauté,Produit_Beauté_22,23.83,2,0.1,2.14,Virement,Email,1.53,Livrée,42.894,23.5917,19.921699999999998,2025-12,0,0,20,7119.9652
CMD105534,2025-11-26,C0064,Cotonou,Électronique,Produit_Électronique_46,429.27,3,0.04,7.2,Mobile Money,Influenceur,18.01,Livrée,1236.2975999999999,185.44463999999996,160.23463999999998,2025-11,0,0,11,3807.7775
CMD105535,2025-09-24,C0255,Libreville,Beauté,Produit_Beauté_14,36.62,2,0.22,9.22,Virement,Instagram Ads,10.63,Livrée,57.127199999999995,31.41996,11.569959999999996,2025-09,0,0,13,4008.9268
CMD105536,2025-08-29,C0999,Dakar,Beauté,Produit_Beauté_37,18.55,2,0.04,7.19,Mobile Money,Email,1.28,Livrée,35.616,19.588800000000003,11.118800000000002,2025-08,0,0,3,179.0077
CMD105537,2025-12-01,C0347,Kinshasa,Maison,Produit_Maison_2,219.08,3,0.02,3.17,Carte,Email,1.81,Livrée,644.0952,225.43331999999998,220.45332,2025-12,0,0,20,4794.5428999999995
CMD105539,2025-10-05,C1678,Kinshasa,Électronique,Produit_Électronique_37,336.07,2,0.1,7.21,Paiement à la livraison,Google Ads,7.31,Livrée,604.926,90.7389,76.2189,2025-10,0,0,1,604.926
CMD105540,2025-07-05,C0351,Abidjan,Beauté,Produit_Beauté_37,34.3,1,0.27,3.19,Carte,Instagram Ads,12.67,Livrée,25.038999999999998,13.77145,-2.0885499999999997,2025-07,0,0,13,6523.7305
CMD105541,2025-10-22,C0172,Douala,Beauté,Produit_Beauté_50,20.71,2,0.08,5.95,Paiement à la livraison,Email,1.35,Livrée,38.1064,20.958520000000004,13.658520000000005,2025-10,0,0,19,4020.6321
CMD105542,2025-12-03,C0329,Dakar,Maison,Produit_Maison_2,97.09,3,0.16,4.68,Paiement à la livraison,Instagram Ads,11.88,Livrée,244.66679999999997,85.63337999999999,69.07337999999999,2025-12,0,0,18,2744.1
CMD105543,2025-07-18,C1388,Brazzaville,Beauté,Produit_Beauté_4,25.84,1,0.0,7.22,Carte,Influenceur,9.84,Livrée,25.84,14.212000000000002,-2.847999999999998,2025-07,0,0,3,2055.8941
CMD105544,2025-08-23,C0106,Abidjan,Maison,Produit_Maison_30,148.79,2,0.03,7.03,Carte,Email,0.92,Livrée,288.65259999999995,101.02840999999998,93.07840999999998,2025-08,0,0,12,3922.2650000000003
CMD105546,2025-12-14,C0121,Kinshasa,Mode,Produit_Mode_38,26.48,2,0.1,2.17,Mobile Money,Email,1.64,Livrée,47.664,21.448800000000002,17.638800000000003,2025-12,0,0,16,4901.8297
CMD105548,2025-10-05,C1248,Cotonou,Beauté,Produit_Beauté_22,20.39,3,0.17,5.23,Carte,Instagram Ads,11.84,Livrée,50.7711,27.924105,10.854105,2025-10,0,0,3,748.8246000000001
CMD105549,2025-08-27,C0043,Kinshasa,Électronique,Produit_Électronique_3,436.39,1,0.07,2.22,Paiement à la livraison,Email,1.63,Livrée,405.8427,60.87640499999999,57.02640499999999,2025-08,0,0,13,3864.3194
CMD105550,2025-07-15,C0257,Abidjan,Électronique,Produit_Maison_42,135.67,2,0.06,2.87,Mobile Money,Google Ads,7.86,Livrée,255.05959999999996,38.258939999999996,27.52894,2025-07,0,0,15,3076.00715
CMD105551,2025-10-27,C0143,Douala,Beauté,Produit_Beauté_19,20.53,3,0.08,2.15,Virement,Email,0.98,Livrée,56.662800000000004,31.164540000000006,28.034540000000007,2025-10,0,0,18,3492.6657
CMD105553,2025-11-18,C0127,Douala,Électronique,Produit_Électronique_6,232.53,2,0.06,3.63,Carte,Instagram Ads,14.68,Livrée,437.15639999999996,65.57346,47.263459999999995,2025-11,0,0,14,3056.8015
CMD105554,2025-08-12,C0295,Dakar,Maison,Produit_Maison_17,172.04,2,0.02,3.31,Virement,Email,0.93,Livrée,337.1984,118.01943999999999,113.77943999999998,2025-08,0,0,10,2335.2592
CMD105555,2025-10-15,C0748,Douala,Mode,Produit_Mode_32,44.92,3,0.13,3.95,Virement,Instagram Ads,13.46,Livrée,117.24119999999999,52.758539999999996,35.34853999999999,2025-10,0,0,3,241.9635
CMD105556,2025-10-13,C0290,Lomé,Beauté,Produit_Beauté_42,22.01,2,0.02,5.02,Carte,Email,0.91,Livrée,43.1396,23.72678,17.796780000000002,2025-10,0,0,21,3863.6962
CMD105557,2025-10-18,C1947,Abidjan,Mode,Produit_Mode_45,62.85,1,0.05,9.43,Mobile Money,Instagram Ads,14.68,Livrée,59.707499999999996,26.868375,2.758375000000001,2025-10,0,0,3,1466.6607
CMD105558,2025-12-08,C0175,Lomé,Électronique,Produit_Électronique_14,323.96,2,0.01,5.6,Paiement à la livraison,Google Ads,5.24,Livrée,641.4408,96.21611999999999,85.37612,2025-12,0,0,10,3058.3149999999996
CMD105559,2025-10-24,C0355,Dakar,Électronique,Produit_Électronique_36,702.8,1,0.1,6.36,Paiement à la livraison,Instagram Ads,11.01,Livrée,632.52,94.878,77.508,2025-10,0,0,16,3913.933
CMD105560,2025-11-15,C0226,Kinshasa,Mode,Produit_Mode_27,52.76,3,0.22,9.47,Virement,Influenceur,12.77,Retournée,123.45840000000001,55.55628000000001,33.316280000000006,2025-11,1,0,13,2685.1963
CMD105561,2025-09-20,C0234,Abidjan,Mode,Produit_Mode_28,49.89,1,0.19,7.68,Carte,Google Ads,3.67,Livrée,40.410900000000005,18.184905000000004,6.8349050000000044,2025-09,0,0,21,5793.267
CMD105562,2025-07-23,C0314,Kinshasa,Mode,Produit_Mode_10,37.26,2,0.29,2.28,Paiement à la livraison,Instagram Ads,14.99,Livrée,52.90919999999999,23.809139999999996,6.539139999999994,2025-07,0,0,13,2740.8248
CMD105563,2025-11-17,C0204,Kinshasa,Maison,Produit_Maison_33,74.44,1,0.24,4.33,Mobile Money,Instagram Ads,11.5,Livrée,56.5744,19.801039999999997,3.971039999999997,2025-11,0,0,17,2874.5904
CMD105564,2025-08-07,C1407,Abidjan,Maison,Produit_Maison_17,177.01,1,0.07,2.89,Paiement à la livraison,Instagram Ads,8.3,Livrée,164.61929999999998,57.61675499999999,46.426754999999986,2025-08,0,0,3,306.1497
CMD105565,2025-07-31,C0000,Kinshasa,Mode,Produit_Mode_5,51.52,3,0.15,5.78,Paiement à la livraison,Google Ads,5.76,Livrée,131.376,59.119200000000006,47.57920000000001,2025-07,0,0,18,4939.4433
CMD105566,2025-12-13,C0217,Brazzaville,Beauté,Produit_Beauté_47,26.29,1,0.09,6.26,Paiement à la livraison,Email,1.59,Livrée,23.9239,13.158145000000001,5.3081450000000014,2025-12,0,0,17,2204.0146
CMD105567,2025-12-31,C0263,Douala,Mode,Produit_Mode_5,67.14,1,0.17,4.84,Mobile Money,Instagram Ads,9.68,Annulée,0.0,0.0,-14.52,2025-12,0,1,14,1804.8742499999998
CMD105568,2025-12-24,C1313,Kinshasa,Mode,Produit_Mode_31,17.98,1,0.07,9.87,Virement,Google Ads,6.43,Livrée,16.7214,7.52463,-8.775369999999999,2025-12,0,0,3,129.2091
CMD105569,2025-11-25,C1302,Douala,Électronique,Produit_Électronique_38,368.69,3,0.29,6.3,Paiement à la livraison,Instagram Ads,12.6,Annulée,0.0,0.0,-18.9,2025-11,0,1,3,2065.9269999999997
CMD105570,2025-11-12,C0063,Abidjan,Mode,Produit_Mode_9,46.01,3,0.21,5.19,Virement,Influenceur,11.0,Livrée,109.0437,49.069665,32.879665,2025-11,0,0,10,3467.4126999999994
CMD105571,2025-11-20,C0487,Dakar,Électronique,Produit_Électronique_6,387.52,1,0.15,9.16,Virement,Instagram Ads,6.72,Livrée,329.392,49.4088,33.528800000000004,2025-11,0,0,4,1629.2707
CMD105573,2025-11-20,C1139,Abidjan,Mode,Produit_Mode_1,30.02,2,0.14,2.11,Paiement à la livraison,Google Ads,6.89,Retournée,51.6344,23.23548,14.235479999999999,2025-11,1,0,2,249.50039999999998
CMD105574,2025-12-27,C0000,Abidjan,Mode,Produit_Mode_32,39.28,3,0.14,5.22,Paiement à la livraison,Instagram Ads,5.02,Livrée,101.3424,45.60408,35.36408,2025-12,0,0,18,4939.4433
CMD105575,2025-07-27,C0020,Lomé,Mode,Produit_Mode_47,53.38,2,0.12,5.63,Carte,Instagram Ads,9.09,Livrée,93.9488,42.27696,27.55696,2025-07,0,0,10,2203.2949
CMD105576,2025-07-15,C0146,Kinshasa,Électronique,Produit_Électronique_15,348.37,1,0.14,8.53,Mobile Money,Instagram Ads,10.88,Retournée,299.5982,44.939730000000004,25.52973,2025-07,1,0,17,5860.3018999999995
CMD105577,2025-10-17,C1185,Kinshasa,Mode,Produit_Mode_39,27.54,2,0.08,3.52,Paiement à la livraison,Influenceur,13.19,Livrée,50.6736,22.80312,6.093120000000001,2025-10,0,0,3,180.29340000000002
CMD105578,2025-10-06,C0077,Abidjan,Beauté,Produit_Beauté_27,31.52,1,0.02,5.14,Virement,Influenceur,17.57,Livrée,30.889599999999998,16.98928,-5.72072,2025-10,0,0,19,6122.3016
